split,true_cat,test_idx,test_x1,test_x2,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
46,2,21,0.288,1.165,-5.122165653019332,-2.783894714405241,2,true,trad,uniform
46,2,22,-0.056,0.802,-3.318500854054622,-2.1258332554023704,2,true,trad,uniform
46,2,23,-0.134,0.986,-4.1284345400574,-2.437515972367206,2,true,trad,uniform
46,2,24,-0.2,1.153,-4.919258955571005,-2.699535041535015,2,true,trad,uniform
46,2,25,0.754,1.652,-7.282860306372858,-3.8335524182818608,2,true,trad,uniform
46,2,26,2.541,1.493,-8.779766873050626,-3.7995279673133067,2,true,trad,uniform
46,2,27,1.073,0.209,-3.5998857885642472,-2.4313878435433183,2,true,trad,uniform
46,2,28,3.196,0.789,-9.123411639755082,-4.008924923142542,2,true,trad,uniform
46,2,29,3.086,1.335,-9.211376451097474,-3.963595254822275,2,true,trad,uniform
46,2,30,3.081,1.639,-9.345109936411534,-4.045552749869726,2,true,trad,uniform
46,2,31,-0.087,1.988,-7.640199337995573,-3.7419775920227147,2,true,trad,uniform
46,2,32,-0.095,1.809,-7.301074009,-3.529112685702444,2,true,trad,uniform
46,2,33,-0.211,1.443,-6.199735545941414,-3.0628009631598188,2,true,trad,uniform
46,2,34,-0.301,1.868,-7.4597190538008515,-3.4658245802154624,2,true,trad,uniform
46,2,35,-2.088,2.041,-8.79270076749441,-4.461395068251875,2,true,trad,uniform
46,2,36,2.263,2.333,-9.123367847835416,-4.209137140776195,2,true,trad,uniform
46,2,37,2.881,1.97,-9.352396256444997,-4.106775959550671,2,true,trad,uniform
46,2,38,1.862,3.193,-9.56970406518775,-5.081221712472345,2,true,trad,uniform
46,2,39,3.319,2.76,-10.105279668425972,-4.939210518040224,2,true,trad,uniform
46,2,40,1.839,3.146,-9.521292046344374,-5.029608750938027,2,true,trad,uniform
46,2,41,-0.604,1.166,-5.370840649825742,-2.8269374560853047,2,true,trad,uniform
46,2,42,-0.594,-0.132,-1.2637951273642405,-2.237209991630818,1,false,trad,uniform
46,2,43,-0.473,0.313,-1.913595234557037,-2.0149923893498247,1,false,trad,uniform
46,2,44,-0.799,1.422,-6.662009021897958,-3.011662254850784,2,true,trad,uniform
46,2,45,-1.146,0.243,-3.467874254998158,-3.3357892614733857,2,true,trad,uniform
46,2,46,2.884,-0.425,-8.645782090616967,-4.434560362591348,2,true,trad,uniform
46,2,47,0.575,-0.547,-1.343206153708306,-2.1124527205539105,1,false,trad,uniform
46,2,48,1.252,-1.633,-5.8049669589737505,-5.409085965088936,2,true,trad,uniform
46,2,49,1.507,-1.145,-5.532259646418658,-4.6397310774394125,2,true,trad,uniform
46,2,50,0.803,0.077,-2.4181365702771838,-1.9335031967576524,2,true,trad,uniform
47,1,1,-0.081,-0.336,-1.034212528421192,-2.8826749126860562,1,true,trad,uniform
47,1,2,0.327,-0.128,-1.3174550836215635,-2.875674436065794,1,true,trad,uniform
47,1,3,0.731,-0.701,-1.789877794197075,-3.8499736392340558,1,true,trad,uniform
47,1,4,0.05,-0.991,-1.7078184846526692,-4.115822581474633,1,true,trad,uniform
47,1,5,0.013,-1.517,-3.0743383826911406,-5.27157085043451,1,true,trad,uniform
47,1,6,0.357,0.652,-2.699953213695356,-2.2424249396325484,2,false,trad,uniform
47,1,7,0.821,-0.154,-1.9694058532475494,-3.1001379019913613,1,true,trad,uniform
47,1,8,0.629,-0.166,-1.6405226394507766,-3.0543563652644528,1,true,trad,uniform
47,1,9,0.03,-0.314,-1.0571899321220548,-2.9192434976788233,1,true,trad,uniform
47,1,10,0.68,-0.28,-1.6454791730801053,-3.2148865088832816,1,true,trad,uniform
47,1,11,0.209,-0.143,-1.2099525305167225,-2.825000579544448,1,true,trad,uniform
47,1,12,-0.119,-0.105,-1.0780268055702686,-2.5941653908599696,1,true,trad,uniform
47,1,13,-0.501,0.111,-1.2883414414601322,-2.3705271815066347,1,true,trad,uniform
47,1,14,0.096,-0.162,-1.1281468677375581,-2.777188654912803,1,true,trad,uniform
47,1,15,-0.689,0.124,-1.45816482220356,-2.44143470581133,1,true,trad,uniform
47,1,16,0.943,0.157,-2.619636126004002,-2.8024653498975587,1,true,trad,uniform
47,1,17,0.454,-0.432,-1.3295981829913819,-3.331297759791921,1,true,trad,uniform
47,1,18,-0.063,-0.356,-1.0391781370179378,-2.919838109171481,1,true,trad,uniform
47,1,19,-0.309,-1.004,-1.9072540905551452,-4.036975652137912,1,true,trad,uniform
47,1,20,0.674,-0.62,-1.6519777553734658,-3.7020371377156955,1,true,trad,uniform
47,1,21,-1.12,-0.818,-2.865071478369038,-4.000291033317159,1,true,trad,uniform
47,1,22,0.269,-0.168,-1.2401078208453271,-2.888855167392643,1,true,trad,uniform
47,1,23,-0.727,-0.458,-1.5136395592628054,-3.023007570371518,1,true,trad,uniform
47,1,24,-0.49,-0.717,-1.5336611745497346,-3.4104468627686177,1,true,trad,uniform
47,1,25,-0.613,-0.678,-1.6154974761021157,-3.3574305169670104,1,true,trad,uniform
47,1,26,-0.853,-0.665,-1.98163432293836,-3.4637574799973487,1,true,trad,uniform
47,1,27,-0.081,-1.084,-1.9373958002328249,-4.268637981971253,1,true,trad,uniform
47,1,28,0.04,-1.569,-3.2323441529731602,-5.394963755964136,1,true,trad,uniform
47,1,29,-0.931,-0.651,-2.119801807405488,-3.503457493030221,1,true,trad,uniform
47,1,30,0.093,-1.058,-1.8365831181762038,-4.273646374231184,1,true,trad,uniform
47,1,31,0.116,-0.324,-1.0901664963593523,-2.9880359132841567,1,true,trad,uniform
47,1,32,0.005,-0.216,-1.0652991925349435,-2.7831738955091216,1,true,trad,uniform
47,1,33,-0.545,0.872,-2.3412799058256875,-2.230073262625419,2,false,trad,uniform
47,1,34,-0.411,0.639,-1.9337454569864105,-2.1650092220315686,1,true,trad,uniform
47,1,35,0.07,-1.207,-2.1765437729313977,-4.5874078755794265,1,true,trad,uniform
47,1,36,-0.503,-0.486,-1.2674246520330248,-2.988996541419155,1,true,trad,uniform
47,1,37,-0.645,-1.195,-2.8042800811703765,-4.514096552570592,1,true,trad,uniform
47,1,38,-0.864,-1.017,-2.7241426552330785,-4.202811838013478,1,true,trad,uniform
47,1,39,-1.268,-0.573,-2.865181586158953,-3.739172821489719,1,true,trad,uniform
47,1,40,-0.758,-1.144,-2.858882543272095,-4.438390029155447,1,true,trad,uniform
47,1,41,-0.165,-0.871,-1.5524366010245796,-3.7796091890600727,1,true,trad,uniform
47,1,42,0.273,-0.178,-1.2365505680889113,-2.9028988888138962,1,true,trad,uniform
47,1,43,-0.093,-0.191,-1.0464905807480362,-2.698162268348261,1,true,trad,uniform
47,1,44,0.444,0.458,-2.3686740065113714,-2.393784558240439,1,true,trad,uniform
47,1,45,0.254,-0.766,-1.3917819316155948,-3.7702043259346136,1,true,trad,uniform
47,1,46,-0.149,0.693,-2.1621723118407266,-2.088354177492591,2,false,trad,uniform
47,1,47,0.036,0.159,-1.3965052540061607,-2.4393584840663625,1,true,trad,uniform
47,1,48,0.6,1.253,-4.76734401526512,-2.2989955707893617,2,false,trad,uniform
47,1,49,0.255,-0.228,-1.197209609154932,-2.9512927124958717,1,true,trad,uniform
47,1,50,0.745,-0.239,-1.7715101728715041,-3.1822384974338727,1,true,trad,uniform
47,2,1,4.204,1.425,-10.238336058797495,-6.83633742675764,2,true,trad,uniform
47,2,2,4.069,0.595,-9.96714853901494,-6.571534598633002,2,true,trad,uniform
47,2,3,3.116,0.991,-9.141262871645177,-4.404000593358585,2,true,trad,uniform
47,2,4,4.832,1.423,-10.70236032395173,-8.490048147544819,2,true,trad,uniform
47,2,5,4.293,-0.326,-10.135308380128391,-7.826293403162488,2,true,trad,uniform
47,2,6,-0.468,1.812,-4.917516715731179,-2.819269070774209,2,true,trad,uniform
47,2,7,0.836,0.367,-2.815677946700296,-2.5982963413770195,2,true,trad,uniform
47,2,8,0.681,2.648,-8.014460153650601,-3.5986293653592907,2,true,trad,uniform
47,2,9,0.467,1.8,-5.965124018225742,-2.615804223707121,2,true,trad,uniform
47,2,10,0.119,2.039,-6.087835150746014,-2.899789994374698,2,true,trad,uniform
47,2,11,0.886,0.458,-3.124886370356579,-2.5492135990812925,2,true,trad,uniform
47,2,12,1.891,0.188,-5.62639992361965,-3.2088108995042566,2,true,trad,uniform
47,2,13,0.871,-0.255,-1.9913020932984125,-3.238576889295626,1,false,trad,uniform
47,2,14,0.689,-1.308,-2.741404898795806,-4.968430912519661,1,false,trad,uniform
47,2,15,1.189,0.389,-3.67653948652848,-2.682903093964817,2,true,trad,uniform
47,2,16,1.009,0.405,-3.269612415240973,-2.6193056847679603,2,true,trad,uniform
47,2,17,0.575,-0.547,-1.4880869162695922,-3.5537854971822336,1,false,trad,uniform
47,2,18,3.317,0.374,-9.2225222910848,-5.028013899259705,2,true,trad,uniform
47,2,19,1.252,-1.633,-4.763750476263432,-5.805780538869906,1,false,trad,uniform
47,2,20,1.199,-0.917,-3.0108176414097874,-4.354175016259099,1,false,trad,uniform
47,2,21,2.677,3.094,-9.906389975395982,-5.457738195924024,2,true,trad,uniform
47,2,22,0.932,1.898,-6.97075993306476,-2.712779719088199,2,true,trad,uniform
47,2,23,2.428,2.523,-9.329929438671941,-4.264738513551719,2,true,trad,uniform
47,2,24,1.622,2.007,-8.099905665162506,-3.0026931571460285,2,true,trad,uniform
47,2,25,2.676,0.699,-8.470091667589939,-3.7555562230953634,2,true,trad,uniform
47,2,26,-0.364,0.849,-2.320466007933581,-2.1229080467216876,2,true,trad,uniform
47,2,27,2.065,0.464,-6.69331249424784,-3.146862874535386,2,true,trad,uniform
47,2,28,0.606,0.123,-1.9509605200105484,-2.734647786141434,1,false,trad,uniform
47,2,29,0.368,0.244,-1.838788793975571,-2.52654197557897,1,false,trad,uniform
47,2,30,1.248,2.295,-8.034473536429623,-3.15195657681764,2,true,trad,uniform
47,2,31,-0.951,1.821,-5.097217791001709,-3.110094553601779,2,true,trad,uniform
47,2,32,-0.095,1.809,-5.160551072791597,-2.680919246235252,2,true,trad,uniform
47,2,33,-1.104,1.841,-5.307466853147382,-3.235287895757475,2,true,trad,uniform
47,2,34,-0.301,1.868,-5.169174139329843,-2.8116175151122205,2,true,trad,uniform
47,2,35,-0.087,1.988,-5.716387351454764,-2.8872007112482727,2,true,trad,uniform
47,2,36,0.366,1.994,-6.2985241235190585,-2.81156668836449,2,true,trad,uniform
47,2,37,0.211,1.162,-3.7610387556204765,-2.1539877083896988,2,true,trad,uniform
47,2,38,-0.039,0.995,-2.938195397538933,-2.0642488352716444,2,true,trad,uniform
47,2,39,0.055,2.113,-6.219998792567084,-3.0038222954262777,2,true,trad,uniform
47,2,40,2.038,0.09,-6.070136690793573,-3.422981241170586,2,true,trad,uniform
47,2,41,-0.863,0.396,-1.9357133492274388,-2.4937707000946707,1,false,trad,uniform
47,2,42,0.305,0.129,-1.5831378161319907,-2.6003383304994427,1,false,trad,uniform
47,2,43,-1.418,1.681,-5.320250451671659,-3.3387787207620656,2,true,trad,uniform
47,2,44,-1.638,0.639,-4.005737648588755,-3.2673096342885097,2,true,trad,uniform
47,2,45,-0.74,0.723,-2.196501086887011,-2.3686158113489553,1,false,trad,uniform
47,2,46,0.92,0.11,-2.493940462590763,-2.84121347984506,1,false,trad,uniform
47,2,47,0.403,-0.938,-1.7076651183951352,-4.156072584260436,1,false,trad,uniform
47,2,48,0.086,-0.001,-1.2428398233574245,-2.6052003247639637,1,false,trad,uniform
47,2,49,0.232,0.948,-3.2416179025963308,-2.1179454001105564,2,true,trad,uniform
47,2,50,-0.121,-0.724,-1.3137338556513498,-3.500742508452472,1,false,trad,uniform
48,1,1,-0.707,0.646,-2.249342906829227,-1.9309907574097027,2,false,trad,uniform
48,1,2,-0.823,0.314,-2.2362233182404037,-1.9658679127082062,2,false,trad,uniform
48,1,3,0.138,-0.124,-1.5315448031570011,-2.46111034892905,1,true,trad,uniform
48,1,4,-0.32,0.466,-2.2811438835403846,-1.8372826214684777,2,false,trad,uniform
48,1,5,-0.119,-0.105,-1.445740372059318,-2.357703052674586,1,true,trad,uniform
48,1,6,-1.125,0.12,-2.549798814398712,-2.628081775235699,1,true,trad,uniform
48,1,7,-0.026,0.102,-1.738595998798318,-2.1831895011596716,1,true,trad,uniform
48,1,8,-0.959,-0.04,-2.1535437636307035,-2.5423751402351975,1,true,trad,uniform
48,1,9,0.058,0.794,-3.141455921482536,-2.1373344836381887,2,false,trad,uniform
48,1,10,-0.347,0.586,-2.4250641538936613,-1.8579274896945819,2,false,trad,uniform
48,1,11,0.062,0.693,-2.9250056457078824,-2.107274203659428,2,false,trad,uniform
48,1,12,0.696,-0.182,-2.2442718915289,-2.609975040500185,1,true,trad,uniform
48,1,13,0.866,-0.264,-2.576680844461917,-2.7322027336216754,1,true,trad,uniform
48,1,14,1.239,-0.788,-3.7280388324519738,-3.557791943579236,2,false,trad,uniform
48,1,15,0.981,-0.438,-2.8297574570405537,-2.9551235798496074,1,true,trad,uniform
48,1,16,-0.476,-0.271,-1.3757207532982751,-2.602375454033708,1,true,trad,uniform
48,1,17,0.13,-0.774,-1.346268704781271,-3.366725799030977,1,true,trad,uniform
48,1,18,-0.215,-0.126,-1.4210424256093852,-2.354628975237927,1,true,trad,uniform
48,1,19,1.027,-1.38,-3.8540052005634218,-4.439998164750934,1,true,trad,uniform
48,1,20,0.046,-0.416,-1.2672834722987334,-2.81775217843796,1,true,trad,uniform
48,1,21,0.767,-0.517,-2.29830956428982,-2.9655582945851533,1,true,trad,uniform
48,1,22,0.254,-0.766,-1.4718961537620354,-3.313782018022091,1,true,trad,uniform
48,1,23,-0.297,-0.909,-1.2527384880756456,-3.8739426062602593,1,true,trad,uniform
48,1,24,0.985,-1.321,-3.626556869030422,-4.3080389266053665,1,true,trad,uniform
48,1,25,0.466,-0.753,-1.7708579640732225,-3.255961380656308,1,true,trad,uniform
48,1,26,0.63,0.129,-2.4500850600384023,-2.3848188064711016,2,false,trad,uniform
48,1,27,-0.165,1.266,-3.6909153276126263,-2.423844453896254,2,false,trad,uniform
48,1,28,0.6,1.253,-5.110291958880232,-2.233327469647484,2,false,trad,uniform
48,1,29,0.608,0.561,-3.2313895753431234,-2.2288025422929714,2,false,trad,uniform
48,1,30,0.255,-0.228,-1.540273596646853,-2.587325151249705,1,true,trad,uniform
48,1,31,-0.41,0.043,-1.686868147790486,-2.0583847853545825,1,true,trad,uniform
48,1,32,-0.191,-0.569,-1.1512899216667623,-3.1285702446949912,1,true,trad,uniform
48,1,33,-0.84,-0.524,-1.6138639661742449,-3.478600168570884,1,true,trad,uniform
48,1,34,-0.184,0.81,-2.882770005180581,-2.066103040970071,2,false,trad,uniform
48,1,35,0.049,-0.041,-1.5720636745915906,-2.3496288530418985,1,true,trad,uniform
48,1,36,0.356,-0.922,-1.713938859532622,-3.547581880905823,1,true,trad,uniform
48,1,37,0.01,-0.835,-1.286893176532549,-3.529104209522268,1,true,trad,uniform
48,1,38,0.614,-1.282,-2.6368753780266836,-4.165667927286018,1,true,trad,uniform
48,1,39,-0.135,-1.221,-1.6082011323581942,-4.371916910002617,1,true,trad,uniform
48,1,40,0.507,0.049,-2.1408138608920684,-2.4056653433256914,1,true,trad,uniform
48,1,41,0.655,-0.547,-2.0570188882407683,-2.9781958948340743,1,true,trad,uniform
48,1,42,0.702,0.185,-2.6653804730600044,-2.3719009771407142,2,false,trad,uniform
48,1,43,0.223,-1.433,-2.258331739362479,-4.5743350753188565,1,true,trad,uniform
48,1,44,0.192,0.068,-1.8066844717283046,-2.3141718164075966,1,true,trad,uniform
48,1,45,-0.38,0.023,-1.6469626500407162,-2.0917295780292444,1,true,trad,uniform
48,1,46,-0.47,0.216,-1.9495530249114208,-1.866651102460004,2,false,trad,uniform
48,1,47,-0.576,-0.063,-1.662191612991207,-2.2256247666667943,1,true,trad,uniform
48,1,48,-0.698,0.439,-2.221925913246618,-1.8343251885269614,2,false,trad,uniform
48,1,49,-1.106,-0.18,-2.2982436648158693,-3.080032523798584,1,true,trad,uniform
48,1,50,-0.211,0.471,-2.323158705526766,-1.901732175462861,2,false,trad,uniform
48,2,1,0.23,0.562,-2.7742277637805914,-2.1564995901734374,2,true,trad,uniform
48,2,2,-0.347,0.214,-1.909138843218824,-1.9044457505062762,2,true,trad,uniform
48,2,3,-0.211,1.227,-3.5096758149853264,-2.4107010795440798,2,true,trad,uniform
48,2,4,0.013,0.693,-2.881745043200706,-2.0865767822829095,2,true,trad,uniform
48,2,5,-1.049,0.854,-2.255276845264047,-2.600634721793053,1,false,trad,uniform
48,2,6,-0.74,0.723,-2.236825336013307,-2.0268013833799015,2,true,trad,uniform
48,2,7,-1.402,0.179,-3.134609564232329,-3.2918226568516173,1,false,trad,uniform
48,2,8,-0.054,1.249,-3.9075609619639993,-2.3735675863705152,2,true,trad,uniform
48,2,9,-1.025,0.283,-2.43278162777999,-2.284690169458272,2,true,trad,uniform
48,2,10,0.272,0.568,-2.8264733696895568,-2.169059226608069,2,true,trad,uniform
48,2,11,1.318,0.464,-4.640338987099714,-2.532527238393186,2,true,trad,uniform
48,2,12,1.533,-1.798,-6.382548754516504,-5.641681710947859,2,true,trad,uniform
48,2,13,0.689,-1.308,-2.8463380329819463,-4.217400354115573,1,false,trad,uniform
48,2,14,0.871,-0.255,-2.591231884290549,-2.7261643324721803,1,false,trad,uniform
48,2,15,0.871,-0.254,-2.591855038655152,-2.725104440090684,1,false,trad,uniform
48,2,16,0.286,0.133,-1.9850841857651904,-2.305097666768039,1,false,trad,uniform
48,2,17,0.738,-0.12,-2.3789928135740936,-2.571001596064941,1,false,trad,uniform
48,2,18,1.146,-0.212,-3.351859192924698,-2.8284622336338514,2,true,trad,uniform
48,2,19,-0.275,-0.973,-1.299737923670316,-3.984979467223976,1,false,trad,uniform
48,2,20,0.467,-0.814,-1.807380960717913,-3.349885935021846,1,false,trad,uniform
48,2,21,-0.081,1.325,-4.01147213298057,-2.428270157630847,2,true,trad,uniform
48,2,22,-0.23,2.682,-7.941596406034818,-3.6677497247152795,2,true,trad,uniform
48,2,23,0.435,2.152,-7.320866494417086,-2.7232187301742186,2,true,trad,uniform
48,2,24,1.273,1.96,-7.8851317967864105,-2.6900999682170523,2,true,trad,uniform
48,2,25,-0.042,1.778,-5.320790495150043,-2.667736732500754,2,true,trad,uniform
48,2,26,0.166,0.504,-2.590323556420729,-2.1350798941761715,2,true,trad,uniform
48,2,27,0.964,0.109,-3.1359986847661685,-2.498100602446915,2,true,trad,uniform
48,2,28,-0.345,-0.232,-1.3434723360004648,-2.5115571109871855,1,false,trad,uniform
48,2,29,0.315,0.454,-2.6140044291602624,-2.1954755623183115,2,true,trad,uniform
48,2,30,0.55,0.834,-3.8356642537861743,-2.1958582256293098,2,true,trad,uniform
48,2,31,4.204,1.425,-10.272817996215306,-7.552564630711086,2,true,trad,uniform
48,2,32,3.72,0.709,-9.717562573630849,-6.3818733366411555,2,true,trad,uniform
48,2,33,2.708,0.31,-8.39606139496717,-4.426269438888378,2,true,trad,uniform
48,2,34,4.293,-0.326,-10.164501932780011,-8.423987568391683,2,true,trad,uniform
48,2,35,4.832,1.423,-10.723416054699857,-9.183808030600208,2,true,trad,uniform
48,2,36,-0.056,0.802,-3.028643289655139,-2.1052259182820805,2,true,trad,uniform
48,2,37,1.063,2.081,-7.882399057827182,-2.6897234455095154,2,true,trad,uniform
48,2,38,-0.2,1.153,-3.396196084454741,-2.3473719426477886,2,true,trad,uniform
48,2,39,0.897,0.84,-4.447946235718267,-2.243184972185376,2,true,trad,uniform
48,2,40,-0.471,2.054,-5.435733283466767,-3.2357020016428564,2,true,trad,uniform
48,2,41,2.436,1.106,-8.392323462978469,-3.6608750073214678,2,true,trad,uniform
48,2,42,2.428,1.239,-8.489387101053604,-3.648075649999829,2,true,trad,uniform
48,2,43,1.073,0.209,-3.547304557555315,-2.495269025028849,2,true,trad,uniform
48,2,44,1.913,2.224,-8.83597468058771,-3.424045989400779,2,true,trad,uniform
48,2,45,2.778,1.192,-8.910954317553026,-4.245086598598201,2,true,trad,uniform
48,2,46,-1.169,1.641,-3.679208838611418,-3.8356437075263345,1,false,trad,uniform
48,2,47,-1.713,1.283,-3.9808152505557453,-4.644459188122518,1,false,trad,uniform
48,2,48,-2.112,2.032,-7.124049606525025,-6.0538218030841735,2,true,trad,uniform
48,2,49,-2.508,0.757,-6.786886945494696,-6.60414548363653,2,true,trad,uniform
48,2,50,-2.686,1.332,-7.7544963307230415,-7.110769163512856,2,true,trad,uniform
49,1,1,0.116,-0.324,-1.3212589091856186,-2.893105212429292,1,true,trad,uniform
49,1,2,0.85,-0.472,-3.2463080450804704,-2.7612154565086993,2,false,trad,uniform
49,1,3,-0.417,-0.489,-0.9383180090959214,-3.558866111293049,1,true,trad,uniform
49,1,4,-0.176,0.386,-1.6406330265445235,-1.555523424252337,2,false,trad,uniform
49,1,5,0.086,0.221,-1.6720234357289363,-1.9425954963375953,1,true,trad,uniform
49,1,6,-0.39,-0.765,-1.1853760862400438,-4.237071374306069,1,true,trad,uniform
49,1,7,-0.888,-0.671,-1.4023685059384052,-4.7346099500244225,1,true,trad,uniform
49,1,8,-0.643,-0.164,-1.008484266971428,-2.866439939800786,1,true,trad,uniform
49,1,9,-0.995,-0.374,-1.3937352888662478,-4.088801611182158,1,true,trad,uniform
49,1,10,-1.252,0.125,-2.1853572535293786,-3.504510030643428,1,true,trad,uniform
49,1,11,-0.144,0.201,-1.3832676635024588,-1.8149373542554843,1,true,trad,uniform
49,1,12,-0.119,-0.105,-1.0975265259971019,-2.4313488250971753,1,true,trad,uniform
49,1,13,-0.744,0.242,-1.4845796587382338,-2.0963419037229034,1,true,trad,uniform
49,1,14,-0.689,0.124,-1.2803918929595597,-2.227813121474552,1,true,trad,uniform
49,1,15,0.209,-0.143,-1.5238523451007704,-2.576796059158746,1,true,trad,uniform
49,1,16,1.232,-0.111,-4.728280194908454,-2.4531822674982986,2,false,trad,uniform
49,1,17,1.424,-1.028,-6.114949063451345,-3.483836143476734,2,false,trad,uniform
49,1,18,1.545,-0.541,-6.082971605434529,-2.872109932087478,2,false,trad,uniform
49,1,19,0.663,-0.231,-2.6096224915039197,-2.6176813802249974,1,true,trad,uniform
49,1,20,0.699,-0.078,-2.784195282872239,-2.4964670730394585,2,false,trad,uniform
49,1,21,0.664,-0.859,-3.0099640799486598,-3.3412712872654935,1,true,trad,uniform
49,1,22,0.669,-0.95,-3.1751255025826093,-3.4792059131353597,1,true,trad,uniform
49,1,23,0.42,-1.242,-3.131433296405043,-4.191979523105083,1,true,trad,uniform
49,1,24,-0.028,-0.786,-1.437951448996443,-3.8616680419006526,1,true,trad,uniform
49,1,25,0.015,-0.203,-1.1968139419431065,-2.6606027877969822,1,true,trad,uniform
49,1,26,0.3,0.257,-2.099557925390887,-2.1072183257756985,1,true,trad,uniform
