split,true_cat,test_idx,logp_cat1,logp_cat2,pred_cat,correct,model,training_type
32,1,11,-1.8552829458238096,-3.720534320045629,1,true,trad,uniform
32,1,12,-2.15684197784053,-4.001083530259179,1,true,trad,uniform
32,1,13,-1.1066823272014037,-4.099203359226094,1,true,trad,uniform
32,1,14,-1.8564530036247566,-5.591456763213873,1,true,trad,uniform
32,1,15,-1.8813683375384544,-4.832764553200935,1,true,trad,uniform
32,1,16,-1.5324054601552484,-3.412634285253828,1,true,trad,uniform
32,1,17,-3.9510485018561248,-3.728392047242507,2,false,trad,uniform
32,1,18,-4.264494808006014,-2.8121533323021137,2,false,trad,uniform
32,1,19,-2.3013453054672888,-3.6436200263379224,1,true,trad,uniform
32,1,20,-3.335838130193058,-3.819137957220616,1,true,trad,uniform
32,1,21,-3.7297834253344835,-4.075453921453834,1,true,trad,uniform
32,1,22,-3.1988002591022577,-3.2928195407664638,1,true,trad,uniform
32,1,23,-4.0787110936442845,-4.642387133573466,1,true,trad,uniform
32,1,24,-4.183125088826072,-4.552708452911027,1,true,trad,uniform
32,1,25,-4.213734578595412,-4.673233722702157,1,true,trad,uniform
32,1,26,-3.0200764913073685,-1.8026233910993055,2,false,trad,uniform
32,1,27,-2.884882527952893,-2.9785344403469605,1,true,trad,uniform
32,1,28,-3.219665180945245,-3.196724265317253,2,false,trad,uniform
32,1,29,-2.7998848809955366,-2.514598073278625,2,false,trad,uniform
32,1,30,-2.871813186851259,-2.994756308239862,1,true,trad,uniform
32,1,31,-2.9047805708163725,-3.480083943741169,1,true,trad,uniform
32,1,32,-3.8200458341430226,-3.6023126234541722,2,false,trad,uniform
32,1,33,-2.846598238231226,-3.022273874830743,1,true,trad,uniform
32,1,34,-4.6373551446477705,-5.09435686726718,1,true,trad,uniform
32,1,35,-4.327999062670393,-4.8670984525155205,1,true,trad,uniform
32,1,36,-1.7744928739915675,-4.241137481866538,1,true,trad,uniform
32,1,37,-4.214492422117732,-5.982377038368746,1,true,trad,uniform
32,1,38,-3.0591256695144144,-5.527093426541546,1,true,trad,uniform
32,1,39,-2.3603071002809686,-4.854444972433013,1,true,trad,uniform
32,1,40,-2.266603546059841,-4.93734165586669,1,true,trad,uniform
32,1,41,-1.329478671578038,-2.5853589874485103,1,true,trad,uniform
32,1,42,-1.468416795071951,-3.272162551769993,1,true,trad,uniform
32,1,43,-2.753183739734701,-4.839299796004108,1,true,trad,uniform
32,1,44,-2.812716331440621,-4.884776128569153,1,true,trad,uniform
32,1,45,-1.740315129131514,-3.321508987052095,1,true,trad,uniform
32,1,46,-1.7832837108889543,-4.126722503497815,1,true,trad,uniform
32,1,47,-1.5850481077910934,-3.8839021432327416,1,true,trad,uniform
32,1,48,-3.3173427609355364,-5.71732995377416,1,true,trad,uniform
32,1,49,-1.3028335680265972,-2.6102941196639917,1,true,trad,uniform
32,1,50,-1.3701393551030028,-3.1730987227939664,1,true,trad,uniform
32,2,1,-4.859853992315751,-2.1591341036774216,2,true,trad,uniform
32,2,2,-5.549458442395481,-2.4366471371585243,2,true,trad,uniform
32,2,3,-6.608870093677576,-3.206429797573955,2,true,trad,uniform
32,2,4,-5.521422693130825,-2.4502556867588847,2,true,trad,uniform
32,2,5,-3.6299569405223266,-1.9880226018163711,2,true,trad,uniform
32,2,6,-2.3414115068647448,-1.7107440295930727,2,true,trad,uniform
32,2,7,-1.6562205586414231,-3.8344919687470647,1,false,trad,uniform
32,2,8,-3.192833979982267,-3.265856693065001,1,false,trad,uniform
32,2,9,-1.471733582817256,-3.4628758074053683,1,false,trad,uniform
32,2,10,-1.360456491478844,-3.2933046970283075,1,false,trad,uniform
32,2,11,-1.1596483977938226,-4.385609604259529,1,false,trad,uniform
32,2,12,-2.7500374334468916,-2.4462657810914656,2,true,trad,uniform
32,2,13,-1.6357206075432507,-2.542160448726598,1,false,trad,uniform
32,2,14,-1.8496494322665735,-1.9362963131332154,1,false,trad,uniform
32,2,15,-1.5253140873960433,-3.5560170323991747,1,false,trad,uniform
32,2,16,-1.6149422692451818,-3.5092394270327456,1,false,trad,uniform
32,2,17,-1.9384546781143062,-2.8248691471261576,1,false,trad,uniform
32,2,18,-1.6997929461426258,-2.127769714180138,1,false,trad,uniform
32,2,19,-1.4665958246279698,-3.2175417992498447,1,false,trad,uniform
32,2,20,-1.8618742836669924,-2.4548830568517395,1,false,trad,uniform
32,2,21,-8.32081361718725,-3.4312528925795105,2,true,trad,uniform
32,2,22,-2.6405633600605443,-2.986042500844097,1,false,trad,uniform
32,2,23,-2.890035627896492,-3.898803159423661,1,false,trad,uniform
32,2,24,-6.018395576556978,-4.8774854162050785,2,true,trad,uniform
32,2,25,-2.5051337417085118,-2.941003826975707,1,false,trad,uniform
32,2,26,-4.334625726146022,-1.9771763104246975,2,true,trad,uniform
32,2,27,-3.587475574902927,-2.9925216105601287,2,true,trad,uniform
32,2,28,-3.888478708603034,-3.295199636365201,2,true,trad,uniform
32,2,29,-4.971159679600853,-2.5204615181165995,2,true,trad,uniform
32,2,30,-2.611007825574487,-3.2391491918709665,1,false,trad,uniform
32,2,31,-1.7675796131621504,-1.6411404682798094,2,true,trad,uniform
32,2,32,-2.439914209412793,-3.7196648889542034,1,false,trad,uniform
32,2,33,-2.2198700106512534,-3.402119639025622,1,false,trad,uniform
32,2,34,-3.2431039444153735,-4.034287974643864,1,false,trad,uniform
32,2,35,-2.8844106924833395,-5.18651282612295,1,false,trad,uniform
32,2,36,-1.339946460900436,-2.2794852464550504,1,false,trad,uniform
32,2,37,-1.742587096308867,-4.076443666419192,1,false,trad,uniform
32,2,38,-1.3991858272576412,-2.0159856115664865,1,false,trad,uniform
32,2,39,-1.475779182915696,-3.676310848449954,1,false,trad,uniform
32,2,40,-1.2758759466280347,-2.715122371580473,1,false,trad,uniform
32,2,41,-4.23042068446721,-3.334223651156171,2,true,trad,uniform
32,2,42,-1.071802880161752,-5.347427575686003,1,false,trad,uniform
32,2,43,-3.3615600618974844,-2.465275276780447,2,true,trad,uniform
32,2,44,-3.2797297299759247,-6.142551390143488,1,false,trad,uniform
32,2,45,-2.2015816357864937,-3.2446486399086614,1,false,trad,uniform
32,2,46,-6.8366266137367555,-3.650261571475297,2,true,trad,uniform
32,2,47,-9.37993534191683,-4.242092504711937,2,true,trad,uniform
32,2,48,-8.775958000848505,-4.538435475850277,2,true,trad,uniform
32,2,49,-7.292472185876849,-3.741806697006779,2,true,trad,uniform
32,2,50,-8.1850839715669,-4.030514393583489,2,true,trad,uniform
33,1,1,-3.89673186620592,-2.681125382027117,2,false,trad,uniform
33,1,2,-3.4394317749458714,-2.450429766574501,2,false,trad,uniform
33,1,3,-5.131716676703284,-3.6776231128954096,2,false,trad,uniform
33,1,4,-5.8582299532107,-4.324029025387485,2,false,trad,uniform
33,1,5,-5.027877243622829,-3.6162127100024826,2,false,trad,uniform
33,1,6,-1.3361599726738018,-1.8309264371075469,1,true,trad,uniform
33,1,7,-1.7344656148837954,-2.16680653599502,1,true,trad,uniform
33,1,8,-2.489566076862827,-1.8449017594330455,2,false,trad,uniform
33,1,9,-2.0202681063985244,-1.9771555904181783,2,false,trad,uniform
33,1,10,-1.5558196636174695,-1.426279522395022,2,false,trad,uniform
33,1,11,-4.058365923914335,-3.1327179790068467,2,false,trad,uniform
33,1,12,-2.9525264657710806,-2.541249992407373,2,false,trad,uniform
33,1,13,-4.503774721654612,-2.7344856905834245,2,false,trad,uniform
33,1,14,-4.0629953296665215,-2.842853994852546,2,false,trad,uniform
33,1,15,-3.0957125774241456,-2.8038125244515433,2,false,trad,uniform
33,1,16,-1.0819532530827014,-2.110874217890838,1,true,trad,uniform
33,1,17,-1.157993631108915,-1.8077503540550492,1,true,trad,uniform
33,1,18,-1.1312507848444193,-1.632580633664142,1,true,trad,uniform
33,1,19,-1.3817250995073849,-2.307694225958389,1,true,trad,uniform
33,1,20,-1.1303779794101194,-2.47914483881895,1,true,trad,uniform
33,1,21,-5.680080307911915,-4.379173802164463,2,false,trad,uniform
33,1,22,-6.730128420196891,-5.875994511578781,2,false,trad,uniform
33,1,23,-4.704299332160242,-3.6347978868400825,2,false,trad,uniform
33,1,24,-3.9382182145782565,-2.710924295574726,2,false,trad,uniform
33,1,25,-5.118040267607071,-3.793071607708208,2,false,trad,uniform
33,1,26,-4.70476987169189,-3.3972669941720026,2,false,trad,uniform
33,1,27,-5.264553731486599,-3.9350331841243076,2,false,trad,uniform
33,1,28,-5.549115194516485,-4.043727102756692,2,false,trad,uniform
33,1,29,-4.884685711802664,-3.4853540918312267,2,false,trad,uniform
33,1,30,-7.21315164125015,-5.335740317268985,2,false,trad,uniform
33,1,31,-2.3103314796513263,-2.547495734123227,1,true,trad,uniform
33,1,32,-3.0949972554307914,-2.9398454917892773,2,false,trad,uniform
33,1,33,-5.533910441861773,-4.166899663247882,2,false,trad,uniform
33,1,34,-3.7529965469524167,-2.775072887910743,2,false,trad,uniform
33,1,35,-2.9001480969237647,-2.1734036866450275,2,false,trad,uniform
33,1,36,-2.2744930463766937,-4.101858353308127,1,true,trad,uniform
33,1,37,-2.0213757748176846,-3.379131245466035,1,true,trad,uniform
33,1,38,-2.8133499902509413,-2.8694854830273417,1,true,trad,uniform
33,1,39,-1.2525948077416706,-2.58625725922575,1,true,trad,uniform
33,1,40,-1.5846504745404009,-3.283190524465155,1,true,trad,uniform
33,1,41,-3.0714845113228773,-2.9054719693877384,2,false,trad,uniform
33,1,42,-2.329967147158101,-2.56910186690493,1,true,trad,uniform
33,1,43,-2.662983325319102,-2.821364814208109,1,true,trad,uniform
33,1,44,-2.9921647106831086,-2.749789985766791,2,false,trad,uniform
33,1,45,-3.226449539816734,-2.4317205115207297,2,false,trad,uniform
33,1,46,-2.0120773471152957,-2.4377025362948124,1,true,trad,uniform
33,1,47,-4.744924406963207,-4.21234630379986,2,false,trad,uniform
33,1,48,-3.692208631178937,-3.735541301080656,1,true,trad,uniform
33,1,49,-2.017621983139708,-1.5699604402681817,2,false,trad,uniform
33,1,50,-3.8571215652704454,-4.103703718348027,1,true,trad,uniform
33,2,1,-1.6369614450536594,-1.4301688180144396,2,true,trad,uniform
33,2,2,-2.846824143245401,-2.1259274434895206,2,true,trad,uniform
33,2,3,-1.6139838231237043,-2.287210708077299,1,false,trad,uniform
33,2,4,-1.3876882359780232,-1.6641973578197733,1,false,trad,uniform
33,2,5,-1.1409675805192254,-1.8769615120769778,1,false,trad,uniform
33,2,6,-1.0214657810498693,-2.0012287495548096,1,false,trad,uniform
33,2,7,-2.177137824672109,-2.657430912481919,1,false,trad,uniform
33,2,8,-3.2505721809422576,-2.4546920274633526,2,true,trad,uniform
33,2,9,-2.7061984870526015,-2.5286163449753176,2,true,trad,uniform
33,2,10,-2.937833260194913,-2.560778129891127,2,true,trad,uniform
33,2,11,-5.458397303726157,-4.774124166559139,2,true,trad,uniform
33,2,12,-5.80350909817012,-4.888307883219156,2,true,trad,uniform
33,2,13,-2.004298392874924,-2.741439433818655,1,false,trad,uniform
33,2,14,-6.433079110018303,-5.940314404877487,2,true,trad,uniform
33,2,15,-5.37585402930261,-4.236354817681405,2,true,trad,uniform
33,2,16,-4.642487388119312,-4.131552787808154,2,true,trad,uniform
33,2,17,-2.86046145984185,-3.7892450214134943,1,false,trad,uniform
33,2,18,-1.9943445714990384,-2.7905497775773696,1,false,trad,uniform
33,2,19,-4.254556183271221,-4.124330023373729,2,true,trad,uniform
33,2,20,-3.8979685456271502,-4.368613794125109,1,false,trad,uniform
33,2,21,-4.601577785357702,-4.0945065515736445,2,true,trad,uniform
33,2,22,-3.0771391195922337,-3.240224777930677,1,false,trad,uniform
33,2,23,-5.556288978089135,-4.186235077905597,2,true,trad,uniform
33,2,24,-8.193459986467634,-3.487675349661698,2,true,trad,uniform
33,2,25,-5.377437401861313,-4.079695177021769,2,true,trad,uniform
33,2,26,-4.3415567648039906,-4.11356108754174,2,true,trad,uniform
33,2,27,-1.2024610616902798,-1.5816716550879482,1,false,trad,uniform
33,2,28,-1.4108830856899854,-2.1097154350918137,1,false,trad,uniform
33,2,29,-4.186377837189634,-4.272950113947217,1,false,trad,uniform
33,2,30,-1.8187098703188869,-1.8756257176651276,1,false,trad,uniform
33,2,31,-5.210773458110284,-4.661747960546801,2,true,trad,uniform
33,2,32,-5.863057310046137,-5.162813327421453,2,true,trad,uniform
33,2,33,-4.851492071790337,-4.331848179051676,2,true,trad,uniform
33,2,34,-3.3873786940667743,-2.9995600243017035,2,true,trad,uniform
33,2,35,-3.6074462881413787,-3.498519772495385,2,true,trad,uniform
33,2,36,-2.928429855295703,-2.1209964817262263,2,true,trad,uniform
33,2,37,-2.2441361528286023,-2.2255802482706715,2,true,trad,uniform
33,2,38,-3.7661531400737926,-2.8702625033619373,2,true,trad,uniform
33,2,39,-4.8947802865682055,-3.5325743004426204,2,true,trad,uniform
33,2,40,-2.950308282484254,-3.0106230246547834,1,false,trad,uniform
33,2,41,-2.313285675012436,-3.3876394143148683,1,false,trad,uniform
33,2,42,-4.043966480522432,-3.5874563575282785,2,true,trad,uniform
33,2,43,-3.5450957215670886,-3.379649631124188,2,true,trad,uniform
33,2,44,-2.789412908744405,-3.209989798439875,1,false,trad,uniform
33,2,45,-1.2204592589388175,-1.8735415507245343,1,false,trad,uniform
33,2,46,-4.036621307657419,-4.065022538435314,1,false,trad,uniform
33,2,47,-2.221618624260949,-3.1051194017545862,1,false,trad,uniform
33,2,48,-1.698598966472095,-2.18903579557527,1,false,trad,uniform
33,2,49,-2.355802836936366,-2.8833546387844935,1,false,trad,uniform
33,2,50,-4.615807856141388,-4.368260117087701,2,true,trad,uniform
34,1,1,-1.8569187955192783,-2.983288399158793,1,true,trad,uniform
34,1,2,-3.6712546041372076,-4.16786345889777,1,true,trad,uniform
34,1,3,-4.629586591394477,-4.523576211719975,2,false,trad,uniform
34,1,4,-2.4061099970968036,-2.5122967022773004,1,true,trad,uniform
34,1,5,-1.6493190552341837,-3.3194865375875278,1,true,trad,uniform
34,1,6,-3.1698695891484188,-3.295538799082992,1,true,trad,uniform
34,1,7,-3.3194951101490506,-4.916765019913034,1,true,trad,uniform
34,1,8,-2.9387835019249136,-3.9679482898286333,1,true,trad,uniform
34,1,9,-2.9637272882667487,-4.847338922392231,1,true,trad,uniform
34,1,10,-3.116016207769837,-4.024334158818558,1,true,trad,uniform
34,1,11,-3.8593750602696963,-4.980784902892422,1,true,trad,uniform
34,1,12,-4.345003647323391,-5.0639521937443845,1,true,trad,uniform
34,1,13,-4.430772881153461,-5.535128206728455,1,true,trad,uniform
34,1,14,-1.6533102681424685,-2.3476028288075708,1,true,trad,uniform
34,1,15,-1.094179480131472,-2.2939267200999502,1,true,trad,uniform
34,1,16,-1.9480612795805567,-1.6311368454526345,2,false,trad,uniform
34,1,17,-1.2775710421787938,-2.1755640192731556,1,true,trad,uniform
34,1,18,-1.231916796498936,-1.8239798188236522,1,true,trad,uniform
34,1,19,-2.449291861094874,-2.896592418570328,1,true,trad,uniform
34,1,20,-2.069967653423016,-2.1469886368246165,1,true,trad,uniform
34,1,21,-3.179855402693006,-2.635353646329498,2,false,trad,uniform
34,1,22,-2.966300379226616,-3.312682571016403,1,true,trad,uniform
34,1,23,-1.986457984389759,-3.3837779338022025,1,true,trad,uniform
34,1,24,-1.7676261860602047,-2.6424917631254803,1,true,trad,uniform
34,1,25,-1.4153572971379795,-2.352730780420509,1,true,trad,uniform
34,1,26,-3.1626405066789856,-4.125035477521381,1,true,trad,uniform
34,1,27,-4.552241328950108,-4.61843154748777,1,true,trad,uniform
34,1,28,-3.083922871806889,-4.374526554636497,1,true,trad,uniform
34,1,29,-6.778500668663433,-5.410121627950795,2,false,trad,uniform
34,1,30,-3.0851446403102334,-4.1512122246272805,1,true,trad,uniform
34,1,31,-3.3815107632496773,-3.837060282330226,1,true,trad,uniform
34,1,32,-2.27695999647707,-3.756099802210467,1,true,trad,uniform
34,1,33,-1.9195454997909813,-1.9387669324492236,1,true,trad,uniform
34,1,34,-1.3354789593626049,-2.3425231315893864,1,true,trad,uniform
34,1,35,-1.4284498734568514,-2.391743885700147,1,true,trad,uniform
34,1,36,-3.35442991377184,-3.0460887340082885,2,false,trad,uniform
34,1,37,-3.3672415095930806,-2.8837095601715412,2,false,trad,uniform
34,1,38,-4.112626489057436,-3.1813842212368533,2,false,trad,uniform
34,1,39,-4.434576518130189,-2.798116202476264,2,false,trad,uniform
34,1,40,-4.185667778815902,-2.8635141678810503,2,false,trad,uniform
34,1,41,-2.553657101693081,-2.0081768500428616,2,false,trad,uniform
34,1,42,-2.2696358370310623,-1.8640716742563277,2,false,trad,uniform
34,1,43,-2.617968386010329,-2.048849516370853,2,false,trad,uniform
34,1,44,-3.1797090836829107,-2.121192497449982,2,false,trad,uniform
34,1,45,-2.6294693618015925,-1.9440703401306507,2,false,trad,uniform
34,1,46,-2.541043463584596,-4.17350052825451,1,true,trad,uniform
34,1,47,-2.271373437954897,-3.7470592093004895,1,true,trad,uniform
34,1,48,-3.919709481671315,-4.060606326038057,1,true,trad,uniform
34,1,49,-1.6205443088296616,-2.702657121093645,1,true,trad,uniform
34,1,50,-3.2195773429323005,-4.203578753436852,1,true,trad,uniform
34,2,1,-6.670876648254178,-3.1245166539761766,2,true,trad,uniform
34,2,2,-5.635482270564597,-3.068249949331686,2,true,trad,uniform
34,2,3,-5.936717085878822,-2.757491765897387,2,true,trad,uniform
34,2,4,-7.832242597571079,-4.811464373502727,2,true,trad,uniform
34,2,5,-6.691366173990855,-3.1804611105129283,2,true,trad,uniform
34,2,6,-1.478588030399102,-2.5915327081140305,1,false,trad,uniform
34,2,7,-4.233328812503651,-3.1930017796288483,2,true,trad,uniform
34,2,8,-1.9385114679879336,-1.8381185775410922,2,true,trad,uniform
34,2,9,-3.2417603704395406,-2.8426810470074217,2,true,trad,uniform
34,2,10,-3.308122639681645,-2.710662671445515,2,true,trad,uniform
34,2,11,-4.456973579668449,-3.4442255573140934,2,true,trad,uniform
34,2,12,-3.542730508700817,-3.6574750597917833,1,false,trad,uniform
34,2,13,-2.4563202964923514,-2.985160207374279,1,false,trad,uniform
34,2,14,-2.8361535337113226,-3.433882267301837,1,false,trad,uniform
34,2,15,-2.8979602362259103,-3.305465779434593,1,false,trad,uniform
34,2,16,-3.2868589345431563,-3.6384963530754386,1,false,trad,uniform
34,2,17,-2.371893247801033,-2.833719948991767,1,false,trad,uniform
34,2,18,-1.6063247582391473,-2.116556970074923,1,false,trad,uniform
34,2,19,-1.7970264196090244,-1.9656422273141319,1,false,trad,uniform
34,2,20,-2.885740098893028,-3.4582766695672813,1,false,trad,uniform
34,2,21,-3.0789723035436585,-2.1750917571526633,2,true,trad,uniform
34,2,22,-1.6830490729195948,-1.8815850099996865,1,false,trad,uniform
34,2,23,-3.545790495323841,-2.3491311647465167,2,true,trad,uniform
34,2,24,-4.067373123999757,-2.118559277108429,2,true,trad,uniform
34,2,25,-4.252634297243966,-2.4093353895611958,2,true,trad,uniform
34,2,26,-5.083611695106207,-3.1917422045422144,2,true,trad,uniform
34,2,27,-1.9194829906861406,-1.8644881548062946,2,true,trad,uniform
34,2,28,-1.7982674089438597,-1.6656951860275941,2,true,trad,uniform
34,2,29,-2.4522745204596763,-1.8602451384378682,2,true,trad,uniform
34,2,30,-2.104371578912495,-2.4275759719503376,1,false,trad,uniform
34,2,31,-9.896784371188632,-5.113480053198683,2,true,trad,uniform
34,2,32,-10.242358857229268,-7.6857257367054155,2,true,trad,uniform
34,2,33,-8.985562423445733,-3.972229848524857,2,true,trad,uniform
34,2,34,-10.081341597809436,-7.853019664360449,2,true,trad,uniform
34,2,35,-8.010591888459953,-4.495794040100537,2,true,trad,uniform
34,2,36,-4.218617115985493,-2.6646486623153214,2,true,trad,uniform
34,2,37,-6.275908598116064,-3.1449024924502385,2,true,trad,uniform
34,2,38,-6.773997381412821,-3.2142197838678634,2,true,trad,uniform
34,2,39,-2.582235876669995,-1.7425246271557266,2,true,trad,uniform
34,2,40,-7.954729217248805,-4.952456490694464,2,true,trad,uniform
34,2,41,-1.9194336334060582,-1.826190617646843,2,true,trad,uniform
34,2,42,-2.214957721263967,-1.7955252841237412,2,true,trad,uniform
34,2,43,-1.8723709855989377,-1.951153150740673,1,false,trad,uniform
34,2,44,-1.7936539760722094,-1.7662963627647,2,true,trad,uniform
